num,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class
439,3.932575,0.056993841,0.295104,84.28571429,372,5900,1
440,3.246071,0.047044507,0.25835,83.2,571,5824,1
441,3.097094,0.04488542,0.259849,84.48571429,571,5914,1
442,3.596535,0.052123696,0.29481,87.35714286,360,6115,1
443,2.985751,0.043271754,0.29481,134.0142857,1514,9381,1
444,3.340343,0.048410768,0.445791,127.5714286,1514,8930,1
445,2.907854,0.042142812,0.445791,85.62857143,155,5994,1
446,1.50529,0.021815797,0.14991,103.6285714,962,7254,1
447,1.608129,0.023306217,0.162264,170.4285714,1514,11930,1
448,1.700907,0.024650826,0.162264,160.3571429,1514,11225,1
449,1.299731,0.018836681,0.160762,176.6142857,1514,12363,1
450,1.206834,0.017490348,0.158057,177.6142857,1514,12433,1
451,1.293178,0.01874171,0.102627,97.41428571,226,6819,1
452,1.237946,0.017941246,0.103687,93.81428571,196,6567,1
453,1.393353,0.020193522,0.160583,118.6571429,1514,8306,1
454,1.292588,0.018733159,0.160583,243.4428571,1514,17041,1
455,1.153354,0.016715275,0.101187,232.1,1514,16247,1
456,1.008554,0.014616725,0.100451,166.3428571,1514,11644,1
457,0.999115,0.014479928,0.091958,155.9857143,1514,10919,1
458,1.199269,0.01738071,0.10126,96.67142857,372,6767,1
459,1.106818,0.016040841,0.10126,94.52857143,226,6617,1
460,1.000556,0.014500812,0.10105,94.51428571,226,6616,1
461,1.097171,0.015901029,0.100711,94.27142857,226,6599,1
462,1.199693,0.017386855,0.100066,115.0857143,1514,8056,1
463,1.242453,0.018006565,0.097345,118.8142857,1514,8317,1
464,1.487435,0.021557029,0.101309,102.4571429,424,7172,1
465,1.502881,0.021780884,0.101309,102.6285714,372,7184,1
466,1.106992,0.016043362,0.099321,159.4857143,1514,11164,1
467,1.013154,0.014683391,0.101648,157.6571429,1514,11036,1
468,1.245089,0.018044768,0.101648,98.84285714,360,6919,1
469,1.335764,0.019358899,0.100407,98.64285714,155,6905,1
470,1.383174,0.020046,0.087063,101.4428571,226,7101,1
471,1.405546,0.020370232,0.087063,99.08571429,226,6936,1
472,1.421722,0.020604667,0.101366,96.02857143,226,6722,1
473,1.479003,0.021434826,0.101366,93.81428571,155,6567,1
474,1.543604,0.022371072,0.105419,104.2428571,962,7297,1
475,1.51096,0.021897971,0.105419,107.4285714,962,7520,1
476,1.546709,0.022416072,0.100883,97.17142857,226,6802,1
477,2.051922,0.029738,0.33368,94.58571429,196,6621,1
478,4.377012,0.063434957,0.654932,94.72857143,571,6631,1
479,4.858484,0.070412812,0.964816,116.0285714,1514,8122,1
480,2.42277,0.035112609,0.964816,123.0571429,1514,8614,1
481,1.446133,0.020958449,0.10144,101.7,435,7119,1
482,3.42176,0.049590725,0.4042,90.6,155,6342,1
483,4.007731,0.058083058,0.4042,88.08571429,155,6166,1
484,1.812579,0.026269261,0.201751,94.7,226,6629,1
485,1.25346,0.018166087,0.187488,150.6714286,1514,10547,1
486,1.385211,0.020075522,0.187488,146.9428571,1514,10286,1
487,1.421119,0.020595928,0.101705,99.84285714,372,6989,1
488,1.494399,0.021657957,0.100618,99.74285714,372,6982,1
489,1.683795,0.024402826,0.168827,93.17142857,155,6522,1
490,0.015439,0.000223754,0.000675,80.77142857,1514,5654,4
491,0.014867,0.000215464,0.000675,60,60,4200,4
492,0.015465,0.00022413,0.001255,163.9428571,2974,11476,4
493,0.016042,0.000232493,0.001268,163.9428571,2974,11476,4
494,0.020904,0.000302957,0.001869,60,60,4200,4
495,0.021045,0.000305,0.001869,60,60,4200,4
496,0.016777,0.000243145,0.000672,60,60,4200,4
497,0.011124,0.000161217,0.000789,60,60,4200,4
498,0.013087,0.000189667,0.000789,60,60,4200,4
499,0.018174,0.000263391,0.000674,60,60,4200,4
500,0.018339,0.000265783,0.001328,60,60,4200,4
501,0.017001,0.000246391,0.001328,60,60,4200,4
502,0.015001,0.000217406,0.000666,789.8285714,45314,55288,4
503,0.014512,0.000210319,0.000659,2916.571429,45314,204160,4
504,0.013317,0.000193,0.001243,4104.742857,35094,287332,4
505,0.015875,0.000230072,0.00125,4479.914286,23414,313594,4
506,0.013994,0.000202812,0.001252,4792.942857,26334,335506,4
507,0.011597,0.000168072,0.001252,4960.057143,35094,347204,4
508,0.011749,0.000170275,0.000658,4980.742857,35094,348652,4
509,0.014146,0.000205014,0.000655,4354.771429,29254,304834,4
510,0.01341,0.000194348,0.000655,4354.857143,35094,304840,4
511,0.012177,0.000176478,0.00064,4563.6,35094,319452,4
512,0.012151,0.000176101,0.00064,4688.742857,38014,328212,4
513,0.014577,0.000211261,0.001241,4354.771429,38014,304834,4
514,0.015881,0.000230159,0.001261,4104.4,26334,287308,4
515,0.011542,0.000167275,0.001261,3312.342857,26334,231864,4
516,0.010083,0.00014613,0.000655,1978.085714,29254,138466,4
517,0.014956,0.000216754,0.000659,852.3142857,29254,59662,4
518,0.016788,0.000243304,0.000659,60,60,4200,4
519,0.017372,0.000251768,0.000656,60,60,4200,4
520,0.016138,0.000233884,0.000661,101.6285714,2974,7114,4
521,0.016741,0.000242623,0.000661,101.6285714,2974,7114,4
522,0.01668,0.000241739,0.000657,60,60,4200,4
523,0.016687,0.000241841,0.000659,60,60,4200,4
524,0.017372,0.000251768,0.000659,143.3428571,5894,10034,4
525,0.016689,0.00024187,0.000652,143.3428571,5894,10034,4
526,0.017247,0.000249957,0.001874,60,60,4200,4
527,0.016627,0.000240971,0.001874,60,60,4200,4
528,0.017258,0.000250116,0.000653,60.17142857,66,4212,4
529,0.01495,0.000216667,0.001844,1126.371429,20494,78846,4
530,0.010693,0.000154971,0.001844,2335.4,20494,163478,4
531,0.007461,0.00010813,0.000626,2520.114286,20494,176408,4
532,0.008765,0.000127029,0.000632,2436.6,20494,170562,4
533,0.009472,0.000137275,0.000632,2436.428571,20494,170550,4
534,0.009394,0.000136145,0.000632,2436.514286,23414,170556,4
535,0.008149,0.000118101,0.000658,2311.542857,23414,161808,4
536,0.008386,0.000121536,0.000675,2686.971429,29254,188088,4
537,0.007711,0.000111754,0.000675,2812.2,32174,196854,4
538,0.007619,0.00011042,0.000674,2770.485714,38014,193934,4
539,0.005536,8.02E-05,0.000648,2562,38014,179340,4
540,0.003498,5.07E-05,0.000648,2436.857143,20494,170580,4
541,0.004133,5.99E-05,0.000629,2770.4,20494,193928,4
542,0.003566,5.17E-05,0.00064,2645.342857,23414,185174,4
543,0.004921,7.13E-05,0.00064,2645.342857,23414,185174,4
544,0.008729,0.000126507,0.000633,3145.657143,23414,220196,4
545,0.019189,0.000278101,0.006123,2608.242857,17574,182577,4
546,0.021567,0.000312565,0.006123,898.6428571,17574,62905,4
547,0.016064,0.000232812,0.001248,60,60,4200,4
548,0.017257,0.000250101,0.001248,60,60,4200,4
549,0.017244,0.000249913,0.000669,60,60,4200,4
550,0.018472,0.00026771,0.001241,60,60,4200,4
551,0.017896,0.000259362,0.001241,60,60,4200,4
552,0.016862,0.000244377,0.003074,1436.057143,17574,100524,4
553,0.015086,0.000218638,0.003074,3562.542857,29254,249378,4
554,0.015693,0.000227435,0.001231,4104.314286,29254,287302,4
555,0.015053,0.000218159,0.001231,4187.828571,20494,293148,4
556,0.014447,0.000209377,0.000622,4396.4,20494,307748,4
557,0.014551,0.000210884,0.000627,4521.457143,23414,316502,4
558,0.012731,0.000184507,0.000627,4813.8,29254,336966,4
559,0.011361,0.000164652,0.000629,4855.685714,32174,339898,4
560,0.315879,0.004577957,0.013794,402.4142857,1248,28169,0
561,0.312363,0.004527,0.013794,344.4,1214,24108,0
562,0.286066,0.004145884,0.014445,500.2857143,1214,35020,0
563,0.272241,0.003945522,0.014445,603.4571429,1250,42242,0
564,0.26914,0.00390058,0.012669,608.6428571,1250,42605,0
565,0.223166,0.00323429,0.012669,627.8857143,1197,43952,0
566,0.238678,0.003459101,0.013341,632.5142857,1249,44276,0
567,0.253431,0.003672913,0.014115,552.7857143,1249,38695,0
568,0.263365,0.003816884,0.015188,529.5857143,1235,37071,0
569,0.247911,0.003592913,0.015188,633.0857143,1247,44316,0
570,0.241733,0.003503377,0.011796,642.4571429,1248,44972,0
571,0.280887,0.004070826,0.012262,618.3714286,1248,43286,0
572,0.258657,0.003748652,0.01421,634.7,1240,44429,0
573,0.257414,0.003730638,0.01421,611.1428571,1240,42780,0
574,0.265802,0.003852203,0.013276,615.5428571,1201,43088,0
575,0.26098,0.003782319,0.013276,552.5714286,1234,38680,0
576,0.264107,0.003827638,0.012427,514.2857143,1234,36000,0
577,0.246957,0.003579087,0.015013,597.5428571,1234,41828,0
578,0.258909,0.003752304,0.015013,593.8571429,1158,41570,0
579,0.288166,0.004176319,0.013415,583.6,1253,40852,0
580,0.267465,0.003876304,0.013415,612.0428571,1253,42843,0
581,0.251133,0.003639609,0.013464,621.4428571,1242,43501,0
582,0.258966,0.00375313,0.013464,592.2857143,1242,41460,0
583,0.284864,0.004128464,0.013107,514.2142857,1188,35995,0
584,0.288806,0.004185594,0.013107,521.1285714,1222,36479,0
585,0.242265,0.003511087,0.011873,608.5714286,1223,42600,0
586,0.242169,0.003509696,0.012179,613.5,1223,42945,0
587,0.284177,0.004118507,0.012179,554.8428571,1250,38839,0
588,0.296679,0.004299696,0.012606,560.7857143,1254,39255,0
589,0.265699,0.00385071,0.012606,607.0428571,1254,42493,0
590,0.25289,0.003665072,0.011122,584.0571429,1250,40884,0
591,0.28066,0.004067536,0.015918,517.8857143,1250,36252,0
592,0.288142,0.004175971,0.015918,531.4428571,1255,37201,0
593,0.260134,0.003770058,0.012912,587.8,1255,41146,0
594,0.268297,0.003888362,0.013248,584.5571429,1204,40919,0
595,0.279119,0.004045203,0.015346,544.5571429,1204,38119,0
596,0.321589,0.00466071,0.015346,464.2857143,1120,32500,0
597,0.245679,0.003560565,0.012403,547.5857143,1211,38331,0
598,0.213131,0.003088855,0.015069,619.6571429,1255,43376,0
599,0.269159,0.003900855,0.015069,578.7,1255,40509,0
600,0.293199,0.004249261,0.015061,570.7857143,1239,39955,0
601,0.268398,0.003889826,0.011016,569.4,1246,39858,0
602,0.240852,0.003490609,0.013473,610.8857143,1246,42762,0
603,0.270299,0.003917377,0.013473,558.5857143,1243,39101,0
604,0.269691,0.003908565,0.012853,553.7714286,1246,38764,0
605,0.262614,0.003806,0.013558,522.2142857,1246,36555,0
606,0.270696,0.00392313,0.013558,511.0142857,1239,35771,0
607,0.299681,0.004343203,0.018321,575.8428571,1239,40309,0
608,0.268161,0.003886391,0.018321,608.4,1224,42588,0
609,0.238524,0.00345687,0.013359,595.4571429,1241,41682,0
610,0.312048,0.004522435,0.013316,563.1857143,1255,39423,0
611,0.291631,0.004226536,0.013316,555.8428571,1255,38909,0
612,0.252628,0.003661275,0.012394,564.0285714,1243,39482,0
613,0.264678,0.003835913,0.015731,578.7571429,1243,40513,0
614,0.270103,0.003914536,0.015731,536.7714286,1225,37574,0
615,0.304519,0.004413319,0.012225,500.9142857,1181,35064,0
616,0.312103,0.004523232,0.012969,532.0428571,1255,37243,0
617,0.273097,0.003957928,0.013273,598.4714286,1255,41893,0
618,0.247618,0.003588667,0.013709,587.7857143,1212,41145,0
619,0.267215,0.003872681,0.013709,526.8285714,1198,36878,0
620,0.269249,0.003902159,0.013641,521.1428571,1198,36480,0
621,0.264911,0.00383929,0.014218,548.4571429,1168,38392,0
622,0.290558,0.004210986,0.014218,508.3857143,1215,35587,0
623,0.311106,0.004508783,0.014849,468.7,1215,32809,0
624,0.281361,0.004077696,0.014849,544.7142857,1232,38130,0
625,0.304783,0.004417145,0.013912,512.5285714,1253,35877,0
626,0.283859,0.004113899,0.013912,508.4857143,1253,35594,0
627,0.252906,0.003665304,0.014352,620.4714286,1226,43433,0
628,0.286563,0.004153087,0.014352,568.4285714,1186,39790,0
629,0.280923,0.004071348,0.012623,553.3142857,1223,38732,0
630,0.037578,0.000544609,0.016417,1208.071429,1514,84565,5
631,0.010887,0.000157783,0.001781,1263.714286,1514,88460,5
632,0.008658,0.000125478,0.000662,1242.857143,1514,87000,5
633,0.008591,0.000124507,0.000662,1242.857143,1514,87000,5
634,0.008597,0.000124594,0.000675,1263.714286,1514,88460,5
635,0.015388,0.000223014,0.003739,1222,1514,85540,5
636,0.014577,0.000211261,0.003739,1263.714286,1514,88460,5
637,0.007796,0.000112986,0.00065,1305.428571,1514,91380,5
638,0.035906,0.000520377,0.022555,1222,1514,85540,5
639,0.035293,0.000511493,0.022555,1242.857143,1514,87000,5
640,0.007811,0.000113203,0.000685,1305.428571,1514,91380,5
641,0.008934,0.000129478,0.001238,1284.571429,1514,89920,5
642,0.016127,0.000233725,0.004169,1263.714286,1514,88460,5
643,0.024823,0.000359754,0.006746,1242.857143,1514,87000,5
644,0.017654,0.000255855,0.006746,1242.857143,1514,87000,5
645,0.008557,0.000124014,0.001411,1263.714286,1514,88460,5
646,0.009335,0.00013529,0.001411,1284.571429,1514,89920,5
647,0.007202,0.000104377,0.000646,1326.285714,1514,92840,5
648,0.007156,0.00010371,0.000666,1326.285714,1514,92840,5
649,0.007743,0.000112217,0.000666,1284.571429,1514,89920,5
650,0.007132,0.000103362,0.000641,1284.571429,1514,89920,5
651,0.00745,0.000107971,0.000649,1305.428571,1514,91380,5
652,0.008745,0.000126739,0.001328,1305.428571,1514,91380,5
653,0.008013,0.00011613,0.001328,1305.428571,1514,91380,5
654,0.007135,0.000103406,0.000643,1326.285714,1514,92840,5
655,0.007174,0.000103971,0.000644,1326.285714,1514,92840,5
656,0.007315,0.000106014,0.000644,1284.571429,1514,89920,5
657,0.007282,0.000105536,0.000663,1305.428571,1514,91380,5
658,0.007295,0.000105725,0.000663,1305.428571,1514,91380,5
659,0.007145,0.000103551,0.000643,1263.714286,1514,88460,5
660,0.007199,0.000104333,0.000676,1284.571429,1514,89920,5
661,0.007143,0.000103522,0.000676,1326.285714,1514,92840,5
662,0.007097,0.000102855,0.000634,1326.285714,1514,92840,5
663,0.007793,0.000112942,0.000637,1305.428571,1514,91380,5
664,0.007365,0.000106739,0.000638,1305.428571,1514,91380,5
665,0.007184,0.000104116,0.000639,1305.428571,1514,91380,5
666,0.007117,0.000103145,0.000634,1305.428571,1514,91380,5
667,0.00722,0.000104638,0.000635,1326.285714,1514,92840,5
668,0.007256,0.000105159,0.000666,1326.285714,1514,92840,5
669,0.00775,0.000112319,0.000666,1305.428571,1514,91380,5
670,0.007795,0.000112971,0.000637,1305.428571,1514,91380,5
671,0.007078,0.00010258,0.00072,1285.085714,1514,89956,5
672,0.005509,7.98E-05,0.00072,996.3428571,1514,69744,5
673,0.004014,5.82E-05,0.000642,769.3142857,1514,53852,5
674,0.005442,7.89E-05,0.000704,790.1142857,1514,55308,5
675,0.006698,9.71E-05,0.000704,836.1714286,1514,58532,5
676,0.005974,8.66E-05,0.000685,801.5428571,1514,56108,5
677,0.006869,9.96E-05,0.000675,740.9714286,1514,51868,5
678,0.006274,9.09E-05,0.000681,822.3428571,1514,57564,5
679,0.004641,6.73E-05,0.000681,842.6857143,1514,58988,5
680,0.004258,6.17E-05,0.000651,780.1714286,1514,54612,5
681,0.00522,7.57E-05,0.000667,980.5142857,1514,68636,5
682,0.008518,0.000123449,0.000667,1222.514286,1514,85576,5
683,0.008975,0.000130072,0.000655,1263.714286,1514,88460,5
684,0.008538,0.000123739,0.000642,1263.714286,1514,88460,5
685,0.009087,0.000131696,0.000636,1263.714286,1514,88460,5
686,0.008619,0.000124913,0.000638,1284.571429,1514,89920,5
687,0.009375,0.00013587,0.000654,1263.714286,1514,88460,5
688,0.008878,0.000128667,0.001242,1284.571429,1514,89920,5
689,0.008156,0.000118203,0.001242,1305.428571,1514,91380,5
690,0.007773,0.000112652,0.000635,1305.428571,1514,91380,5
691,0.007992,0.000115826,0.000636,1284.571429,1514,89920,5
692,0.009255,0.00013413,0.000653,1263.714286,1514,88460,5
693,0.00903,0.00013087,0.000653,1263.714286,1514,88460,5
694,0.008488,0.000123014,0.000649,1284.571429,1514,89920,5
695,0.009114,0.000132087,0.00066,1284.571429,1514,89920,5
696,0.00855,0.000123913,0.00066,1284.571429,1514,89920,5
697,0.007987,0.000115754,0.000644,1305.428571,1514,91380,5
698,0.007834,0.000113536,0.000642,1305.428571,1514,91380,5
699,0.007805,0.000113116,0.000641,1284.571429,1514,89920,5
700,0.019252,0.000279014,0.000922,2269.057143,20494,158834,4
701,0.028466,0.000412551,0.001892,1893.114286,8814,132518,4
702,0.033093,0.000479609,0.002739,1788.657143,5894,125206,4
703,0.031211,0.000452333,0.002739,1767.885714,8814,123752,4
704,0.023122,0.000335101,0.002747,2227.342857,30714,155914,4
705,0.015717,0.000227783,0.002747,2581.6,30714,180712,4
706,0.010108,0.000146493,0.000996,2769.485714,29254,193864,4
707,0.010074,0.000146,0.000996,2687.142857,29254,188100,4
708,0.011069,0.00016042,0.001845,2501.514286,26334,175106,4
709,0.010322,0.000149594,0.001845,2939.514286,30714,205766,4
710,0.008496,0.00012313,0.001028,2937.6,33634,205632,4
711,0.009132,0.000132348,0.001028,2623.085714,33634,183616,4
712,0.008989,0.000130275,0.000995,2435.371429,23414,170476,4
713,0.008298,0.000120261,0.000996,2645.6,30714,185192,4
714,0.010284,0.000149043,0.001019,2979.142857,30714,208540,4
715,0.010994,0.000159333,0.001019,2916.485714,27794,204154,4
716,0.008155,0.000118188,0.000991,2854.085714,26334,199786,4
717,0.009085,0.000131667,0.000991,2645.514286,26334,185186,4
718,0.010915,0.000158188,0.000988,2541.057143,26334,177874,4
719,0.012711,0.000184217,0.001814,2603.542857,26334,182248,4
720,0.013512,0.000195826,0.001835,2436.685714,21954,170568,4
721,0.010805,0.000156594,0.001835,2416,26334,169120,4
722,0.01004,0.000145507,0.000994,2937.428571,29254,205620,4
723,0.011003,0.000159464,0.000994,2833.057143,29254,198314,4
724,0.011875,0.000172101,0.000994,2540.971429,24874,177868,4
725,0.012739,0.000184623,0.000948,2603.457143,24874,182242,4
726,0.013621,0.000197406,0.000925,2645.085714,19034,185156,4
727,0.014576,0.000211246,0.000925,2770.057143,20494,193904,4
728,0.014495,0.000210072,0.001829,2519.942857,26334,176396,4
729,0.012653,0.000183377,0.000936,2462.171429,26334,172352,4
730,0.012573,0.000182217,0.000927,2483.028571,21954,173812,4
731,0.011723,0.000169899,0.000926,2786.628571,21954,195064,4
732,0.013523,0.000195986,0.001838,2701.628571,21954,189114,4
733,0.014406,0.000208783,0.001838,2393.314286,23414,167532,4
734,0.018136,0.000262841,0.001828,2436.257143,23414,170538,4
735,0.018101,0.000262333,0.001848,2269.4,21954,158858,4
736,0.01358,0.000196812,0.001848,2436.6,27794,170562,4
737,0.01175,0.00017029,0.000956,2832.885714,27794,198302,4
738,0.014537,0.000210681,0.000929,2540.714286,23414,177850,4
739,0.014497,0.000210101,0.000932,2227.857143,17574,155950,4
740,0.013726,0.000198928,0.001895,2582.6,21954,180782,4
741,0.014602,0.000211623,0.001895,2602.371429,21954,182166,4
742,0.014455,0.000209493,0.000921,2352,17574,164640,4
743,0.013624,0.000197449,0.00094,2457.371429,21954,172016,4
744,0.014654,0.000212377,0.00094,2603.2,21954,182224,4
745,0.014646,0.000212261,0.000962,2519.771429,17574,176384,4
746,0.013546,0.000196319,0.000962,2292.6,21954,160482,4
747,0.013588,0.000196928,0.000959,2396.885714,21954,167782,4
748,0.01176,0.000170435,0.000959,2561.828571,23414,179328,4
749,0.009927,0.00014387,0.000955,2666.285714,26334,186640,4
750,0.012765,0.000185,0.000952,2666.028571,26334,186622,4
751,0.016397,0.000237638,0.00184,2561.485714,20494,179304,4
752,0.015527,0.000225029,0.00184,2665.942857,32174,186616,4
753,0.012877,0.000186623,0.001829,2749.457143,33634,192462,4
754,0.013763,0.000199464,0.000999,2645.085714,33634,185156,4
755,0.013602,0.00019713,0.000925,2415.657143,16114,169096,4
756,0.013596,0.000197043,0.00093,2394.8,16114,167636,4
757,0.013768,0.000199536,0.00093,2499,20494,174930,4
758,0.014644,0.000212232,0.000925,2436.228571,20494,170536,4
759,0.013549,0.000196362,0.000966,2436.314286,20494,170542,4
760,0.01372,0.000198841,0.000966,2394.8,17574,167636,4
761,0.013823,0.000200333,0.001014,2394.8,26334,167636,4
762,0.013826,0.000200377,0.001014,2436.514286,26334,170556,4
763,0.013602,0.00019713,0.000934,2415.657143,17574,169096,4
764,0.016376,0.000237333,0.001823,2497.342857,17574,174814,4
765,0.015445,0.000223841,0.001825,2560,32174,179200,4
766,0.012824,0.000185855,0.001825,2645.257143,32174,185168,4
767,0.012699,0.000184043,0.000934,2457.457143,20494,172022,4
768,0.013579,0.000196797,0.000927,2378.657143,20494,166506,4
769,0.013603,0.000197145,0.000925,2420.371429,19034,169426,4
770,0.012692,0.000183942,0.000938,2248.885714,35094,157422,4
771,0.01656,0.00024,0.001872,2267.942857,20494,158756,4
772,0.015579,0.000225783,0.001872,2539.171429,29254,177742,4
773,0.011797,0.000170971,0.000965,2770.4,29254,193928,4
774,0.011983,0.000173667,0.000965,2757.957143,23414,193057,4
775,0.014685,0.000212826,0.000945,2465.785714,19034,172605,4
776,0.014558,0.000210986,0.000941,2186.142857,16114,153030,4
777,0.012865,0.000186449,0.000983,2470.128571,21954,172909,4
778,0.012981,0.00018813,0.000983,2586.9,21954,181083,4
779,0.014698,0.000213014,0.001833,2344.714286,14654,164130,4
780,0.013812,0.000200174,0.001833,2457.457143,20494,172022,4
781,0.012872,0.000186551,0.000968,2353.171429,20494,164722,4
